Order_ID,Order_Date,Region,Category,Product,Salesperson,Quantity,Unit_Price,Discount_%,Total_Sales,Cost,Profit
3790,2023-06-16,East,Sports,Tennis Racket,Amit,6,709,0,4254.0,2738.96,1515.04
3791,2024-01-01,West,Electronics,Laptop,Priya,10,558,20,4464.0,2288.72,2175.28
3792,2023-08-03,South,Clothing,Jeans,David,9,13,0,117.0,69.41,47.59
3793,2023-07-29,West,Furniture,Bed,Amit,7,379,15,2255.05,1672.26,582.79
3794,2023-10-20,South,Electronics,Laptop,Sara,3,637,5,1815.45,1008.56,806.89
3795,2023-05-12,East,Electronics,Headphones,Amit,5,196,10,882.0,451.05,430.95
3796,2024-11-06,West,Sports,Tennis Racket,David,1,393,10,353.7,229.62,124.08
3797,2023-08-09,East,Furniture,Chair,John,4,215,15,731.0,396.61,334.39
3798,2023-12-14,East,Beauty,Lipstick,John,10,789,15,6706.5,4482.57,2223.93
3799,2024-01-11,South,Clothing,Jeans,Meena,3,872,20,2092.8,1320.46,772.34
3800,2024-01-04,East,Furniture,Sofa,Meena,3,955,20,2292.0,1769.68,522.32
3801,2024-10-16,North,Electronics,Headphones,Meena,4,870,10,3132.0,1793.45,1338.55
3802,2023-03-31,North,Electronics,Mobile,John,5,12,10,54.0,41.95,12.05
3803,2024-02-06,West,Clothing,Jeans,David,10,812,10,7308.0,4889.72,2418.28
3804,2024-10-24,West,Clothing,Jeans,Priya,8,385,0,3080.0,2284.29,795.71
3805,2024-09-16,East,Beauty,Face Wash,Meena,3,1000,5,2850.0,2037.85,812.15
3806,2023-11-08,South,Beauty,Face Wash,John,10,920,5,8740.0,4823.07,3916.93
3807,2024-11-25,North,Beauty,Perfume,Priya,8,551,20,3526.4,2538.5,987.9
3808,2023-09-02,East,Clothing,Shirt,John,6,172,5,980.4,673.18,307.22
3809,2023-11-09,West,Furniture,Table,Meena,4,358,10,1288.8,1007.19,281.61
3810,2024-08-20,West,Electronics,Mobile,Priya,5,579,5,2750.25,2167.33,582.92
3811,2023-07-29,East,Furniture,Chair,Sara,8,150,10,1080.0,842.96,237.04
3812,2023-01-16,South,Electronics,Laptop,Meena,2,337,20,539.2,343.86,195.34
3813,2024-04-01,East,Beauty,Moisturizer,David,4,865,0,3460.0,2030.26,1429.74
3814,2024-11-07,East,Beauty,Perfume,Meena,9,767,10,6212.7,4732.53,1480.17
3815,2023-03-02,West,Beauty,Lipstick,Amit,7,908,15,5402.6,3006.36,2396.24
3816,2024-12-05,South,Beauty,Lipstick,Amit,2,469,15,797.3,411.46,385.84
3817,2024-12-15,East,Beauty,Lipstick,Sara,9,273,15,2088.45,1650.18,438.27
3818,2023-11-27,South,Clothing,Shoes,Amit,3,959,0,2877.0,1883.53,993.47
3819,2024-02-21,North,Clothing,Shoes,David,2,111,0,222.0,172.32,49.68
3820,2024-06-10,South,Sports,Football,Priya,3,298,0,894.0,659.39,234.61
3821,2024-12-06,North,Clothing,Jacket,Amit,3,283,20,679.2,541.03,138.17
3822,2023-07-21,West,Furniture,Chair,Amit,9,95,20,684.0,456.12,227.88
3823,2023-04-24,East,Clothing,Jacket,John,7,444,20,2486.4,1712.3,774.1
3824,2023-02-09,East,Furniture,Bed,Meena,6,696,15,3549.6,2664.1,885.5
3825,2023-07-22,East,Sports,Bat,Sara,7,728,20,4076.8,3253.75,823.05
3826,2024-09-01,West,Furniture,Sofa,David,2,519,0,1038.0,746.43,291.57
3827,2023-04-16,South,Electronics,Laptop,Meena,8,741,20,4742.4,3604.01,1138.39
3828,2024-07-20,South,Electronics,Mobile,John,1,225,15,191.25,113.41,77.84
3829,2023-09-01,South,Furniture,Chair,John,7,214,20,1198.4,915.24,283.16
3830,2023-04-04,East,Sports,Football,Sara,4,550,15,1870.0,1463.36,406.64
3831,2023-06-18,West,Electronics,Mobile,Sara,8,649,0,5192.0,2909.13,2282.87
3832,2023-11-10,South,Electronics,Tablet,Meena,3,462,20,1108.8,568.4,540.4
3833,2023-05-14,North,Furniture,Bed,Amit,8,845,0,6760.0,3700.13,3059.87
3834,2024-09-15,West,Sports,Football,Sara,2,641,10,1153.8,845.43,308.37
3835,2024-03-01,South,Clothing,Jeans,Priya,3,874,0,2622.0,1351.05,1270.95
3836,2023-04-13,South,Electronics,Mobile,John,3,179,10,483.3,277.48,205.82
3837,2023-12-26,West,Clothing,Shoes,Meena,8,417,15,2835.6,1722.97,1112.63
3838,2023-01-19,North,Clothing,Shirt,David,5,544,15,2312.0,1173.92,1138.08
3839,2023-08-30,North,Sports,Bat,John,4,520,5,1976.0,1130.48,845.52
3840,2024-06-14,South,Beauty,Face Wash,Meena,1,593,0,593.0,312.26,280.74
3841,2024-07-11,North,Clothing,Jacket,Meena,3,451,20,1082.4,836.37,246.03
3842,2024-07-27,West,Clothing,Jeans,David,1,95,20,76.0,52.44,23.56
3843,2024-09-27,West,Furniture,Table,Priya,2,266,0,532.0,389.29,142.71
3844,2023-06-17,East,Electronics,Headphones,Amit,3,35,0,105.0,73.04,31.96
3845,2023-12-25,South,Beauty,Moisturizer,Meena,8,260,10,1872.0,1189.17,682.83
3846,2023-09-19,West,Clothing,Shirt,Sara,4,737,15,2505.8,1988.1,517.7
3847,2023-04-06,West,Beauty,Face Wash,David,4,653,10,2350.8,1261.23,1089.57
3848,2024-06-02,South,Sports,Gym Gloves,Meena,4,523,5,1987.4,1146.61,840.79
3849,2024-02-23,North,Sports,Tennis Racket,Amit,10,243,10,2187.0,1487.27,699.73
3850,2024-03-27,West,Electronics,Headphones,Meena,2,679,10,1222.2,925.98,296.22
3851,2023-06-14,West,Beauty,Perfume,Priya,9,921,0,8289.0,5945.96,2343.04
3852,2024-09-17,East,Beauty,Perfume,Meena,3,221,5,629.85,372.37,257.48
3853,2023-06-17,West,Beauty,Moisturizer,John,1,430,20,344.0,237.33,106.67
3854,2024-08-17,East,Sports,Football,Priya,7,265,15,1576.75,804.74,772.01
3855,2024-12-20,East,Furniture,Sofa,David,2,666,20,1065.6,849.27,216.33
3856,2024-07-21,North,Beauty,Perfume,David,4,911,20,2915.2,1610.31,1304.89
3857,2024-08-18,East,Electronics,Tablet,David,1,320,5,304.0,209.33,94.67
3858,2024-12-03,East,Furniture,Table,Sara,6,849,15,4329.9,2538.12,1791.78
3859,2023-11-18,West,Electronics,Tablet,Sara,5,769,0,3845.0,2751.35,1093.65
3860,2023-07-18,North,Electronics,Laptop,David,8,290,0,2320.0,1386.6,933.4
3861,2024-04-06,East,Sports,Tennis Racket,Amit,7,710,0,4970.0,3053.12,1916.88
3862,2024-12-03,North,Sports,Bat,Meena,9,493,0,4437.0,3186.49,1250.51
3863,2024-08-09,East,Furniture,Table,David,6,977,10,5275.8,3636.83,1638.97
3864,2023-03-18,South,Furniture,Table,John,10,684,5,6498.0,3966.48,2531.52
3865,2023-03-14,North,Beauty,Lipstick,Priya,8,300,15,2040.0,1112.05,927.95
3866,2023-12-24,South,Clothing,Shoes,John,1,225,20,180.0,112.47,67.53
3867,2024-02-01,North,Furniture,Bed,David,5,27,5,128.25,74.44,53.81
3868,2023-10-07,East,Clothing,Shoes,John,10,208,10,1872.0,1256.78,615.22
3869,2024-05-07,East,Electronics,Tablet,Meena,10,587,15,4989.5,2968.99,2020.51
3870,2023-05-30,West,Clothing,Shoes,David,10,453,15,3850.5,2528.33,1322.17
3871,2024-01-27,South,Electronics,Laptop,Sara,9,37,20,266.4,133.65,132.75
3872,2023-05-24,South,Electronics,Mobile,Meena,10,150,10,1350.0,831.22,518.78
3873,2024-01-16,West,Beauty,Moisturizer,Meena,10,933,0,9330.0,6554.73,2775.27
3874,2023-12-01,South,Furniture,Bed,John,7,194,5,1290.1,714.1,576.0
3875,2024-07-11,East,Electronics,Mobile,Priya,2,629,5,1195.1,890.65,304.45
3876,2024-08-14,North,Sports,Gym Gloves,John,1,273,0,273.0,185.38,87.62
3877,2024-01-27,East,Beauty,Lipstick,John,1,667,5,633.65,501.18,132.47
3878,2024-09-18,North,Sports,Football,David,1,222,5,210.9,164.91,45.99
3879,2023-10-28,West,Sports,Gym Gloves,Amit,4,467,10,1681.2,1263.18,418.02
3880,2023-11-05,South,Electronics,Laptop,Sara,9,973,10,7881.3,4110.88,3770.42
3881,2023-03-08,East,Sports,Tennis Racket,Amit,10,406,5,3857.0,2197.98,1659.02
3882,2024-02-12,East,Clothing,Jacket,Sara,1,649,10,584.1,391.33,192.77
3883,2023-02-21,South,Sports,Gym Gloves,Meena,4,476,5,1808.8,1087.22,721.58
3884,2024-03-22,North,Clothing,Shirt,Sara,1,650,15,552.5,318.1,234.4
3885,2023-10-07,North,Sports,Football,Sara,7,318,15,1892.1,962.1,930.0
3886,2024-09-28,South,Electronics,Laptop,John,1,819,0,819.0,636.55,182.45
3887,2024-02-01,North,Sports,Tennis Racket,David,9,316,20,2275.2,1336.59,938.61
3888,2023-04-27,West,Electronics,Laptop,David,6,782,0,4692.0,3364.3,1327.7
3889,2024-12-02,West,Beauty,Perfume,John,8,644,0,5152.0,4046.03,1105.97
3890,2024-09-12,South,Electronics,Headphones,Sara,4,706,0,2824.0,1599.65,1224.35
3891,2024-10-26,East,Electronics,Tablet,Amit,3,72,0,216.0,130.11,85.89
3892,2023-08-21,South,Beauty,Perfume,Sara,10,244,10,2196.0,1194.54,1001.46
3893,2023-05-01,North,Furniture,Table,Amit,6,299,10,1614.6,1019.48,595.12
3894,2024-04-05,West,Clothing,Jeans,Amit,3,619,10,1671.3,1160.04,511.26
3895,2024-01-23,South,Furniture,Chair,Sara,8,73,5,554.8,405.9,148.9
3896,2024-11-28,South,Beauty,Face Wash,Sara,2,772,0,1544.0,977.22,566.78
3897,2023-06-28,East,Electronics,Mobile,John,7,271,5,1802.15,1173.27,628.88
3898,2023-06-09,South,Sports,Tennis Racket,Meena,7,84,10,529.2,322.84,206.36
3899,2024-01-27,South,Furniture,Table,Amit,10,380,0,3800.0,1964.57,1835.43
3900,2023-02-13,South,Electronics,Headphones,David,3,539,5,1536.15,844.35,691.8
3901,2024-01-04,North,Furniture,Table,Meena,6,11,20,52.8,29.04,23.76
3902,2023-11-30,South,Sports,Gym Gloves,Amit,1,551,15,468.35,299.64,168.71
3903,2023-01-09,East,Sports,Bat,John,7,342,10,2154.6,1570.63,583.97
3904,2024-11-26,West,Beauty,Moisturizer,Amit,7,758,5,5040.7,2792.91,2247.79
3905,2023-12-25,East,Clothing,Shirt,Priya,3,882,0,2646.0,1820.44,825.56
3906,2024-05-04,North,Clothing,Shoes,Sara,8,282,15,1917.6,964.98,952.62
3907,2024-01-15,North,Electronics,Mobile,David,9,833,15,6372.45,3832.25,2540.2
3908,2024-05-07,West,Sports,Bat,David,4,350,15,1190.0,695.73,494.27
3909,2023-06-06,South,Electronics,Mobile,Sara,3,652,15,1662.6,891.54,771.06
3910,2024-10-01,East,Clothing,Shoes,Priya,6,158,0,948.0,742.37,205.63
3911,2024-10-06,South,Furniture,Bed,Sara,3,414,15,1055.7,565.51,490.19
3912,2024-05-22,North,Clothing,Jeans,David,3,957,15,2440.35,1510.13,930.22
3913,2024-11-29,East,Furniture,Bed,John,6,982,10,5302.8,2849.15,2453.65
3914,2024-08-12,South,Beauty,Perfume,Sara,3,613,0,1839.0,1444.0,395.0
3915,2023-08-27,North,Electronics,Tablet,David,1,413,0,413.0,270.04,142.96
3916,2024-04-10,South,Furniture,Sofa,Sara,5,227,5,1078.25,691.57,386.68
3917,2023-06-09,West,Beauty,Lipstick,John,1,444,5,421.8,309.04,112.76
3918,2023-07-16,West,Furniture,Table,Sara,6,430,5,2451.0,1600.71,850.29
3919,2024-06-04,North,Sports,Gym Gloves,Amit,1,932,0,932.0,497.9,434.1
3920,2023-04-03,West,Clothing,Jacket,John,3,661,5,1883.85,1493.5,390.35
3921,2023-02-02,West,Sports,Bat,John,5,313,0,1565.0,903.94,661.06
3922,2023-02-25,North,Beauty,Face Wash,Sara,9,367,0,3303.0,2614.63,688.37
3923,2024-10-29,East,Electronics,Tablet,David,1,935,20,748.0,403.23,344.77
3924,2024-04-21,East,Clothing,Shirt,John,8,192,10,1382.4,1010.63,371.77
3925,2024-02-18,North,Sports,Bat,Meena,9,876,0,7884.0,5747.95,2136.05
3926,2023-07-31,South,Beauty,Perfume,John,9,37,15,283.05,149.41,133.64
3927,2023-05-13,South,Beauty,Lipstick,Sara,7,875,20,4900.0,3219.4,1680.6
3928,2024-05-01,South,Electronics,Laptop,John,4,210,10,756.0,593.63,162.37
3929,2024-12-14,West,Clothing,Jeans,John,6,772,5,4400.4,3049.15,1351.25
3930,2024-09-23,West,Sports,Football,Priya,8,764,5,5806.4,4623.33,1183.07
3931,2024-12-24,North,Clothing,Jacket,John,2,651,20,1041.6,709.31,332.29
3932,2023-10-17,North,Beauty,Lipstick,Amit,3,603,15,1537.65,805.53,732.12
3933,2023-03-25,North,Electronics,Tablet,Amit,1,532,10,478.8,301.39,177.41
3934,2023-10-16,West,Clothing,Jacket,Sara,7,614,15,3653.3,2594.76,1058.54
3935,2024-06-08,South,Sports,Bat,John,6,70,10,378.0,287.41,90.59
3936,2023-07-29,East,Sports,Football,Sara,1,249,0,249.0,151.05,97.95
3937,2024-12-15,East,Clothing,Shoes,Sara,9,706,5,6036.3,4793.95,1242.35
3938,2023-03-18,West,Furniture,Table,Priya,9,663,10,5370.3,3552.65,1817.65
3939,2023-01-01,North,Furniture,Bed,David,4,555,0,2220.0,1576.5,643.5
3940,2023-09-18,East,Furniture,Sofa,David,2,780,5,1482.0,1025.69,456.31
3941,2024-01-14,South,Beauty,Perfume,John,8,424,10,3052.8,2218.76,834.04
3942,2023-10-28,North,Electronics,Mobile,Sara,9,748,15,5722.2,3681.39,2040.81
3943,2023-09-11,West,Clothing,Shoes,Amit,6,810,5,4617.0,2467.54,2149.46
3944,2024-08-11,North,Clothing,Shoes,Meena,2,934,10,1681.2,1321.42,359.78
3945,2023-11-15,West,Beauty,Moisturizer,Sara,10,482,0,4820.0,2536.01,2283.99
3946,2023-03-12,East,Clothing,Jeans,Amit,9,937,20,6746.4,5221.85,1524.55
3947,2023-11-22,West,Clothing,Jacket,Meena,10,283,15,2405.5,1763.04,642.46
3948,2024-09-21,South,Clothing,Shirt,Sara,2,678,0,1356.0,1040.38,315.62
3949,2024-05-27,West,Electronics,Laptop,Amit,5,647,0,3235.0,2209.47,1025.53
3950,2023-07-08,North,Beauty,Moisturizer,David,4,357,5,1356.6,1076.39,280.21
3951,2023-07-22,East,Sports,Gym Gloves,John,1,491,5,466.45,352.84,113.61
3952,2024-09-07,South,Sports,Football,Meena,4,708,20,2265.6,1550.48,715.12
3953,2023-04-28,South,Electronics,Headphones,Priya,3,962,5,2741.7,1961.52,780.18
3954,2023-07-14,East,Sports,Tennis Racket,Priya,4,484,15,1645.6,1255.9,389.7
3955,2023-08-04,East,Clothing,Shirt,David,1,882,15,749.7,448.17,301.53
3956,2023-01-03,West,Furniture,Chair,David,8,101,10,727.2,401.74,325.46
3957,2024-08-14,South,Electronics,Headphones,John,8,668,15,4542.4,2845.79,1696.61
3958,2023-07-08,North,Furniture,Bed,David,3,161,5,458.85,264.11,194.74
3959,2023-11-11,East,Clothing,Shoes,Amit,10,452,10,4068.0,2958.08,1109.92
3960,2023-03-18,West,Clothing,Jacket,Meena,7,353,20,1976.8,1079.51,897.29
3961,2023-07-25,South,Sports,Gym Gloves,Amit,5,960,5,4560.0,3565.98,994.02
3962,2024-06-29,North,Clothing,Jeans,Amit,2,885,10,1593.0,944.9,648.1
3963,2024-11-14,West,Furniture,Sofa,Amit,9,281,20,2023.2,1538.58,484.62
3964,2023-05-20,North,Beauty,Face Wash,Amit,2,908,10,1634.4,968.61,665.79
3965,2023-08-07,West,Sports,Football,Sara,4,725,15,2465.0,1569.79,895.21
3966,2023-11-09,West,Clothing,Jacket,Amit,8,567,0,4536.0,2841.1,1694.9
3967,2024-05-12,East,Beauty,Face Wash,Priya,10,213,20,1704.0,1235.17,468.83
3968,2024-07-18,North,Furniture,Table,John,7,730,0,5110.0,3341.52,1768.48
3969,2023-11-26,South,Furniture,Chair,David,6,641,5,3653.7,2021.79,1631.91
3970,2024-01-21,South,Sports,Tennis Racket,Sara,2,705,20,1128.0,895.25,232.75
3971,2024-09-01,West,Clothing,Jacket,Priya,2,327,5,621.3,391.44,229.86
3972,2024-01-12,North,Sports,Tennis Racket,Meena,3,911,5,2596.35,2059.77,536.58
3973,2024-04-16,North,Sports,Gym Gloves,Amit,8,428,5,3252.8,2089.93,1162.87
3974,2023-04-08,North,Sports,Tennis Racket,Sara,6,591,10,3191.4,2104.93,1086.47
3975,2023-07-12,South,Clothing,Shirt,Sara,9,979,20,7048.8,4652.84,2395.96
3976,2024-12-03,South,Beauty,Face Wash,John,4,715,5,2717.0,1569.77,1147.23
3977,2023-12-03,South,Clothing,Jacket,Meena,8,52,10,374.4,218.58,155.82
3978,2024-11-02,North,Clothing,Jeans,Amit,4,115,5,437.0,264.49,172.51
3979,2024-09-29,East,Sports,Bat,Priya,3,587,20,1408.8,1001.1,407.7
3980,2023-02-16,North,Furniture,Chair,Amit,5,262,5,1244.5,978.39,266.11
3981,2024-11-15,North,Furniture,Table,Meena,1,420,20,336.0,199.04,136.96
3982,2023-03-18,West,Sports,Football,Priya,4,92,5,349.6,235.03,114.57
3983,2023-04-30,West,Clothing,Jacket,Sara,2,962,15,1635.4,984.77,650.63
3984,2024-08-01,South,Sports,Football,John,7,464,15,2760.8,1940.48,820.32
3985,2023-04-21,North,Clothing,Jeans,John,6,526,5,2998.2,2316.99,681.21
3986,2024-11-28,East,Beauty,Moisturizer,John,4,132,20,422.4,299.86,122.54
3987,2023-05-01,South,Furniture,Sofa,Amit,1,524,20,419.2,306.47,112.73
3988,2024-03-21,West,Beauty,Moisturizer,Meena,4,54,15,183.6,114.96,68.64
3989,2023-09-04,North,Beauty,Face Wash,David,10,788,0,7880.0,4883.69,2996.31
3990,2023-03-17,West,Clothing,Shoes,Amit,9,666,5,5694.3,3841.18,1853.12
3991,2024-04-15,West,Furniture,Sofa,Amit,7,30,10,189.0,127.57,61.43
3992,2023-03-17,North,Sports,Bat,Meena,7,404,0,2828.0,1865.09,962.91
3993,2024-02-23,North,Clothing,Shoes,Priya,7,963,15,5729.85,4351.57,1378.28
3994,2023-01-21,East,Clothing,Shoes,Meena,3,647,15,1649.85,1224.89,424.96
3995,2024-03-09,South,Clothing,Shirt,Amit,6,796,0,4776.0,2636.34,2139.66
3996,2023-02-25,North,Furniture,Bed,John,1,972,0,972.0,542.31,429.69
3997,2023-12-03,West,Clothing,Shoes,Sara,7,328,20,1836.8,1437.51,399.29
3998,2024-10-29,West,Sports,Bat,David,1,335,10,301.5,229.09,72.41
3999,2023-07-08,North,Clothing,Shirt,David,2,183,0,366.0,201.51,164.49
4000,2023-12-22,South,Clothing,Jeans,Amit,2,132,20,211.2,149.71,61.49
4001,2023-10-27,North,Electronics,Mobile,Sara,7,884,0,6188.0,4464.06,1723.94
4002,2023-01-10,South,Electronics,Mobile,Priya,10,302,15,2567.0,1718.1,848.9
4003,2024-01-23,West,Beauty,Perfume,Amit,10,851,10,7659.0,5528.19,2130.81
4004,2023-06-11,East,Beauty,Lipstick,Priya,3,400,5,1140.0,860.14,279.86
4005,2024-04-23,East,Electronics,Laptop,John,8,775,10,5580.0,3038.58,2541.42
4006,2023-07-20,East,Electronics,Mobile,Priya,4,108,20,345.6,179.41,166.19
4007,2024-07-19,South,Clothing,Jeans,Amit,10,723,5,6868.5,5348.87,1519.63
4008,2024-11-07,East,Clothing,Jacket,Sara,4,141,5,535.8,309.28,226.52
4009,2024-01-04,North,Sports,Tennis Racket,Meena,3,686,10,1852.2,1059.49,792.71
4010,2023-02-07,South,Clothing,Jeans,Sara,6,74,5,421.8,268.11,153.69
4011,2024-09-11,South,Beauty,Perfume,David,6,371,20,1780.8,1029.5,751.3
4012,2024-03-29,West,Clothing,Jeans,Meena,9,788,10,6382.8,3763.54,2619.26
4013,2024-08-05,East,Furniture,Bed,Sara,9,373,0,3357.0,2053.75,1303.25
4014,2023-01-22,West,Sports,Football,Meena,3,570,15,1453.5,940.7,512.8
4015,2023-11-14,West,Furniture,Table,Meena,7,496,5,3298.4,2122.63,1175.77
4016,2024-07-01,South,Beauty,Face Wash,Amit,5,61,0,305.0,170.61,134.39
4017,2024-04-07,South,Clothing,Jacket,John,4,437,20,1398.4,1023.87,374.53
4018,2024-04-07,West,Furniture,Bed,Meena,8,994,5,7554.4,4289.08,3265.32
4019,2023-05-27,East,Beauty,Perfume,David,10,837,5,7951.5,4924.1,3027.4
4020,2023-08-26,East,Electronics,Tablet,Amit,7,687,5,4568.55,3081.78,1486.77
4021,2023-07-25,East,Beauty,Moisturizer,John,2,736,5,1398.4,770.55,627.85
4022,2023-02-21,East,Clothing,Shirt,Sara,8,267,15,1815.6,1314.08,501.52
4023,2024-09-04,West,Sports,Gym Gloves,Meena,7,724,15,4307.8,2393.92,1913.88
4024,2023-05-04,East,Sports,Bat,Amit,7,418,15,2487.1,1878.72,608.38
4025,2023-11-29,West,Beauty,Moisturizer,John,7,940,5,6251.0,3644.48,2606.52
4026,2023-03-11,West,Electronics,Mobile,Amit,2,735,15,1249.5,709.41,540.09
4027,2023-09-04,North,Clothing,Shirt,Meena,5,694,0,3470.0,2048.71,1421.29
4028,2024-03-19,South,Electronics,Laptop,David,8,966,10,6955.2,5273.62,1681.58
4029,2024-09-06,East,Furniture,Table,Priya,1,421,0,421.0,225.13,195.87
4030,2023-09-05,West,Beauty,Perfume,Priya,6,523,5,2981.1,2074.1,907.0
4031,2023-12-29,North,Beauty,Lipstick,David,9,608,0,5472.0,2736.7,2735.3
4032,2024-09-06,South,Beauty,Lipstick,Priya,2,831,10,1495.8,1068.08,427.72
4033,2023-09-16,West,Electronics,Mobile,Amit,7,569,20,3186.4,1724.82,1461.58
4034,2023-07-28,North,Beauty,Lipstick,Amit,7,82,20,459.2,348.77,110.43
4035,2023-03-05,East,Electronics,Mobile,Amit,5,874,5,4151.5,2941.44,1210.06
4036,2023-11-19,West,Sports,Gym Gloves,Meena,10,207,20,1656.0,1037.29,618.71
4037,2023-11-20,East,Clothing,Jeans,David,5,365,10,1642.5,1055.07,587.43
4038,2023-05-20,East,Clothing,Jacket,Meena,2,930,5,1767.0,1299.84,467.16
4039,2023-06-03,North,Sports,Football,Priya,1,712,0,712.0,417.94,294.06
4040,2024-09-01,East,Clothing,Jacket,Priya,2,315,5,598.5,315.09,283.41
4041,2024-02-27,East,Clothing,Jeans,John,3,482,0,1446.0,960.96,485.04
4042,2023-07-13,East,Clothing,Jeans,Amit,9,71,5,607.05,323.54,283.51
4043,2024-04-01,East,Sports,Tennis Racket,John,6,982,20,4713.6,3036.97,1676.63
4044,2024-09-21,South,Furniture,Table,John,7,876,10,5518.8,3232.99,2285.81
4045,2024-05-28,West,Clothing,Shoes,Amit,8,656,15,4460.8,3563.83,896.97
4046,2023-11-04,North,Electronics,Mobile,John,6,168,20,806.4,479.05,327.35
4047,2024-01-29,West,Electronics,Tablet,Sara,8,426,0,3408.0,2033.04,1374.96
4048,2024-12-24,South,Electronics,Laptop,Priya,7,510,5,3391.5,2546.44,845.06
4049,2023-01-23,West,Sports,Gym Gloves,Sara,1,372,5,353.4,241.38,112.02
4050,2024-01-07,North,Electronics,Laptop,Sara,5,362,10,1629.0,1109.56,519.44
4051,2023-03-03,North,Sports,Gym Gloves,Amit,7,273,5,1815.45,1274.22,541.23
4052,2023-04-08,South,Sports,Bat,Meena,1,585,20,468.0,277.08,190.92
4053,2024-03-04,South,Furniture,Sofa,Sara,5,984,5,4674.0,3137.97,1536.03
4054,2023-03-05,North,Furniture,Table,John,10,62,0,620.0,336.15,283.85
4055,2024-01-16,East,Sports,Tennis Racket,David,10,172,0,1720.0,1346.29,373.71
4056,2023-10-04,South,Beauty,Perfume,John,7,366,15,2177.7,1382.9,794.8
4057,2024-06-15,North,Clothing,Jacket,Amit,4,586,20,1875.2,1136.71,738.49
4058,2023-10-19,East,Sports,Tennis Racket,David,6,747,5,4257.9,2928.7,1329.2
4059,2024-11-21,West,Clothing,Jacket,David,4,78,20,249.6,182.93,66.67
4060,2024-09-11,West,Beauty,Lipstick,John,1,399,20,319.2,219.34,99.86
4061,2024-08-17,East,Electronics,Mobile,Amit,6,679,15,3462.9,2146.58,1316.32
4062,2024-03-18,West,Electronics,Tablet,Meena,1,498,20,398.4,308.41,89.99
4063,2023-10-09,West,Electronics,Headphones,Amit,10,423,20,3384.0,2683.62,700.38
4064,2024-10-24,West,Sports,Gym Gloves,Meena,1,901,0,901.0,640.64,260.36
4065,2024-07-27,North,Electronics,Laptop,Priya,10,221,5,2099.5,1138.1,961.4
4066,2023-02-01,West,Clothing,Jacket,Sara,9,263,10,2130.3,1197.92,932.38
4067,2024-01-19,South,Clothing,Jacket,Meena,2,238,0,476.0,368.88,107.12
4068,2024-12-02,West,Beauty,Face Wash,Sara,10,449,15,3816.5,2680.97,1135.53
4069,2024-01-15,West,Beauty,Face Wash,Sara,5,411,5,1952.25,1053.8,898.45
4070,2024-02-09,South,Electronics,Mobile,Amit,9,321,5,2744.55,2134.69,609.86
4071,2023-04-09,West,Clothing,Shoes,Priya,5,961,20,3844.0,2143.97,1700.03
4072,2023-10-25,East,Beauty,Moisturizer,Sara,8,890,0,7120.0,4494.58,2625.42
4073,2023-06-08,East,Sports,Gym Gloves,Sara,2,60,15,102.0,60.96,41.04
4074,2023-07-07,West,Electronics,Headphones,David,4,564,10,2030.4,1105.69,924.71
4075,2024-09-29,West,Electronics,Mobile,John,7,374,20,2094.4,1193.69,900.71
4076,2024-06-28,West,Furniture,Table,Priya,7,37,5,246.05,148.52,97.53
4077,2023-12-13,North,Sports,Tennis Racket,Sara,4,689,0,2756.0,1723.9,1032.1
4078,2024-06-20,East,Clothing,Jacket,Amit,9,454,0,4086.0,2355.59,1730.41
4079,2024-05-25,East,Clothing,Shoes,Amit,8,700,5,5320.0,3690.66,1629.34
4080,2024-05-25,East,Electronics,Tablet,Amit,9,376,20,2707.2,2044.64,662.56
4081,2024-04-21,North,Clothing,Shoes,Meena,9,217,5,1855.35,1330.69,524.66
4082,2023-06-24,North,Sports,Gym Gloves,Meena,2,338,5,642.2,346.24,295.96
4083,2023-07-26,South,Furniture,Table,Amit,1,117,20,93.6,52.7,40.9
4084,2024-07-07,East,Furniture,Chair,Amit,5,331,10,1489.5,935.13,554.37
4085,2024-07-30,South,Electronics,Laptop,David,8,293,20,1875.2,1022.73,852.47
4086,2023-08-02,North,Furniture,Bed,John,5,951,5,4517.25,3457.49,1059.76
4087,2023-12-07,West,Sports,Gym Gloves,Meena,1,60,20,48.0,26.02,21.98
4088,2024-06-20,North,Furniture,Sofa,Sara,6,934,10,5043.6,2653.68,2389.92
4089,2023-12-27,South,Beauty,Lipstick,David,8,604,5,4590.4,2887.46,1702.94
4090,2023-01-29,East,Sports,Bat,Priya,8,763,15,5188.4,3025.32,2163.08
4091,2024-01-20,South,Electronics,Tablet,John,2,866,5,1645.4,1160.55,484.85
4092,2024-10-28,West,Electronics,Tablet,Priya,1,857,20,685.6,487.53,198.07
4093,2023-09-04,South,Clothing,Jeans,John,6,278,10,1501.2,1131.8,369.4
4094,2024-08-22,East,Sports,Bat,Sara,8,350,5,2660.0,1664.36,995.64
4095,2024-07-22,East,Electronics,Headphones,Sara,7,751,10,4731.3,3111.64,1619.66
4096,2024-12-05,East,Clothing,Shoes,Meena,8,952,20,6092.8,4353.9,1738.9
4097,2023-07-27,North,Electronics,Mobile,Meena,4,917,20,2934.4,2201.36,733.04
4098,2024-07-29,South,Furniture,Chair,Sara,10,246,5,2337.0,1359.16,977.84
4099,2023-11-27,North,Clothing,Jeans,Priya,10,122,10,1098.0,855.75,242.25
